id,url,final_url,title,publisher,outlet_id,source_kind,published_on,first_seen,last_checked,http_status,link_state,link_state_since,consecutive_failures,wayback_url,wayback_saved_at,archive_attempts,created_at
240,https://www.article19.org/resources/tanzania-restrictive-regulations-online-content-signed-law/,https://www.article19.org/resources/tanzania-restrictive-regulations-online-content-signed-law/,Tanzania: Restrictive regulations on online content signed into law,ARTICLE 19,,reference,2018-04-06,2026-09-22T22:47:59Z,2026-09-23T01:50:04Z,403,bot_blocked,2026-09-22T23:23:23Z,0,,,0,2026-09-22T22:47:59Z
241,https://edition.cnn.com/2018/04/12/africa/tanzania-blogging-internet-freedoms-africa/index.html,https://edition.cnn.com/2018/04/12/africa/tanzania-blogging-internet-freedoms-africa/index.html,Tanzania's bloggers fight back against $930 fee as court grants injunction,CNN,,reporting,2018-04-12,2026-09-22T22:48:00Z,2026-09-23T01:50:04Z,200,paywalled,2026-09-22T23:23:23Z,0,,,0,2026-09-22T22:48:00Z
242,https://www.npr.org/2018/09/03/644247839/reuters-journalists-convicted-sentenced-to-7-years-in-myanmar,https://www.npr.org/2018/09/03/644247839/reuters-journalists-convicted-sentenced-to-7-years-in-myanmar,"Reuters Journalists In Myanmar Convicted, Sentenced To 7 Years",NPR,,reporting,2018-09-03,2026-09-22T22:48:00Z,2026-09-23T01:50:04Z,200,live,2026-09-22T23:23:23Z,0,,,0,2026-09-22T22:48:00Z
243,https://cpj.org/2019/05/reuters-wa-lone-kyaw-soe-oo-freed-myanmar-pardon/,https://cpj.org/2019/05/reuters-wa-lone-kyaw-soe-oo-freed-myanmar-pardon/,Reuters journalists Wa Lone and Kyaw Soe Oo freed by pardon in Myanmar,Committee to Protect Journalists,,reference,2019-05-07,2026-09-22T22:48:01Z,2026-09-23T01:50:04Z,200,live,2026-09-22T23:23:23Z,0,,,0,2026-09-22T22:48:01Z
244,https://edition.cnn.com/2019/08/08/tech/kashmir-internet-blackout-india-pakistan-intl-hnk/index.html,https://edition.cnn.com/2019/08/08/tech/kashmir-internet-blackout-india-pakistan-intl-hnk/index.html,An internet blackout means no-one in Indian-controlled Kashmir can read this article,CNN,,reporting,2019-08-08,2026-09-22T22:48:02Z,2026-09-23T01:50:04Z,200,paywalled,2026-09-22T23:23:23Z,0,,,0,2026-09-22T22:48:02Z
245,https://www.ifj.org/media-centre/news/detail/article/india-a-grim-milestone-365-days-of-internet-shutdown-in-kashmir,https://www.ifj.org/media-centre/news/detail/article/india-a-grim-milestone-365-days-of-internet-shutdown-in-kashmir,"India: A grim milestone, 365 days of internet shutdown in Kashmir",International Federation of Journalists,,reference,2020-08-05,2026-09-22T22:48:02Z,2026-09-23T01:50:04Z,200,live,2026-09-22T23:23:23Z,0,,,0,2026-09-22T22:48:02Z
246,https://www.cbc.ca/1.4910053,https://www.cbc.ca/news/world/khashoggi-killing-saudi-prince-ordered-report-1.4910053,Saudi Arabia acknowledges Khashoggi died in its Istanbul consulate,CBC News,,reporting,2018-10-20,2026-09-22T22:48:03Z,2026-09-23T01:50:04Z,200,live,2026-09-22T23:23:23Z,0,,,0,2026-09-22T22:48:03Z
247,https://globalnews.ca/news/4672195/jamal-khashoggi-mohammad-bin-salman-cia/amp,https://globalnews.ca/news/4672195/jamal-khashoggi-mohammad-bin-salman-cia/,CIA concludes Saudi crown prince ordered Jamal Khashoggi's killing,Global News,,reporting,2018-11-16,2026-09-22T22:48:03Z,2026-09-23T01:50:04Z,200,redirected,2026-09-22T23:23:23Z,0,,,0,2026-09-22T22:48:03Z
248,https://rsf.org/en/foreign-journalists-not-welcome-venezuela,https://rsf.org/en/foreign-journalists-not-welcome-venezuela,Foreign journalists not welcome in Venezuela,Reporters Without Borders (RSF),,reference,2018-01-25,2026-09-22T22:48:04Z,2026-09-23T01:50:04Z,200,live,2026-09-22T23:23:23Z,0,,,0,2026-09-22T22:48:04Z
249,https://www.abc.net.au/news/2019-06-05/abc-raided-by-australian-federal-police-afghan-files-stories/11181162,https://www.abc.net.au/news/2019-06-05/abc-raided-by-australian-federal-police-afghan-files-stories/11181162,ABC raided by Australian Federal Police over Afghan Files stories,ABC News (Australia),,reporting,2019-06-05,2026-09-22T22:48:05Z,2026-09-23T01:50:04Z,200,live,2026-09-23T01:50:04Z,0,,,0,2026-09-22T22:48:05Z
250,https://www.smh.com.au/politics/federal/police-won-t-charge-abc-journalist-over-afghan-files-stories-20201015-p565gc.html,https://www.smh.com.au/politics/federal/police-won-t-charge-abc-journalist-over-afghan-files-stories-20201015-p565gc.html,Police won't charge ABC journalist over 'Afghan Files' stories,The Sydney Morning Herald,,reporting,2020-10-15,2026-09-22T22:48:05Z,2026-09-23T01:50:04Z,200,paywalled,2026-09-22T23:23:23Z,0,,,0,2026-09-22T22:48:05Z
251,https://www.aljazeera.com/news/2013/8/20/uk-defends-snowden-linked-detention,https://www.aljazeera.com/news/2013/8/20/uk-defends-snowden-linked-detention,UK defends Snowden-linked detention,Al Jazeera,,reporting,2013-08-20,2026-09-22T22:48:06Z,2026-09-23T01:50:04Z,200,live,2026-09-22T23:23:23Z,0,,,0,2026-09-22T22:48:06Z
252,https://www.npr.org/2013/08/20/213902174/guardian-destroyed-hard-drives-with-snowden-documents,https://www.npr.org/2013/08/20/213902174/guardian-destroyed-hard-drives-with-snowden-documents,'Guardian' Destroyed Hard Drives With Snowden Documents,NPR,,reporting,2013-08-20,2026-09-22T22:48:06Z,2026-09-23T01:50:04Z,200,live,2026-09-22T23:23:23Z,0,,,0,2026-09-22T22:48:06Z
253,https://ukhumanrightsblog.com/2016/01/21/stop-powers-under-the-terrorism-act-2000-incompatible-with-article-10/,https://ukhumanrightsblog.com/2016/01/21/stop-powers-under-the-terrorism-act-2000-incompatible-with-article-10/,Stop Powers under the Terrorism Act 2000 incompatible with Article 10,UK Human Rights Blog,,reference,2016-01-21,2026-09-22T22:48:07Z,2026-09-23T01:50:04Z,200,live,2026-09-22T23:23:23Z,0,,,0,2026-09-22T22:48:07Z
254,https://www.hrw.org/reports/2000/serbia/Yugsrb00-05.htm,https://www.hrw.org/reports/2000/serbia/Yugsrb00-05.htm,Deepening Authoritarianism in Serbia: The Purge of the Judiciary and Media,Human Rights Watch,,reference,2000-05-01,2026-09-22T22:48:07Z,2026-09-23T01:50:04Z,200,live,2026-09-22T23:23:23Z,0,,,0,2026-09-22T22:48:07Z
255,https://pressfreedomtracker.us/all-incidents/cnn-news-crew-arrested-air-while-documenting-minneapolis-protests/,https://pressfreedomtracker.us/all-incidents/cnn-news-crew-arrested-air-while-documenting-minneapolis-protests/,"CNN correspondent, news crew arrested on-air while documenting Minneapolis protests",U.S. Press Freedom Tracker,,reference,2020-05-29,2026-09-22T22:48:08Z,2026-09-23T01:50:04Z,200,live,2026-09-22T23:23:23Z,0,,,0,2026-09-22T22:48:08Z
256,https://www.poynter.org/reporting-editing/2020/cnn-reporter-omar-jimenez-and-a-crew-were-arrested-and-released-on-live-tv-in-minneapolis/,https://www.poynter.org/reporting-editing/2020/cnn-reporter-omar-jimenez-and-a-crew-were-arrested-and-released-on-live-tv-in-minneapolis/,CNN reporter Omar Jimenez and a crew were arrested and released on live TV in Minneapolis,Poynter,,reporting,2020-05-29,2026-09-22T22:48:08Z,2026-09-23T01:50:04Z,403,unchecked,,3,,,0,2026-09-22T22:48:08Z
257,https://www.aclu-or.org/press-releases/judge-grants-preliminary-injunction-aclu-case-protect-journalists-and-legal-observers/,https://www.aclu-or.org/press-releases/judge-grants-preliminary-injunction-aclu-case-protect-journalists-and-legal-observers/,Judge Grants Preliminary Injunction in ACLU Case to Protect Journalists and Legal Observers Covering Protests,ACLU of Oregon,,official_statement,2020-07-16,2026-09-22T22:48:09Z,2026-09-23T01:50:04Z,200,live,2026-09-22T23:23:23Z,0,,,0,2026-09-22T22:48:09Z
258,https://www.aclu-or.org/press-releases/aclu-requests-temporary-restraining-order-protect-journalists-covering-protests/,https://www.aclu-or.org/press-releases/aclu-requests-temporary-restraining-order-protect-journalists-covering-protests/,ACLU Requests Temporary Restraining Order to Protect Journalists Covering Protests of Police Brutality,ACLU of Oregon,,official_statement,2020-06-30,2026-09-22T22:48:10Z,2026-09-23T01:50:04Z,200,live,2026-09-22T23:23:23Z,0,,,0,2026-09-22T22:48:10Z
259,https://www.npr.org/2020/09/23/916092154/political-meddling-in-the-fight-against-covid-19,https://www.npr.org/2020/09/23/916092154/political-meddling-in-the-fight-against-covid-19,Political Meddling In The Fight Against COVID-19,NPR,,reporting,2020-09-23,2026-09-22T22:48:10Z,2026-09-23T01:50:04Z,200,live,2026-09-22T23:23:23Z,0,,,0,2026-09-22T22:48:10Z
260,https://thehill.com/policy/healthcare/516999-controversial-cdc-guidelines-were-written-by-hhs-officials-not-scientists/,https://thehill.com/policy/healthcare/516999-controversial-cdc-guidelines-were-written-by-hhs-officials-not-scientists/,"Controversial CDC guidelines were written by HHS officials, not scientists: report",The Hill,,reporting,2020-09-12,2026-09-22T22:48:11Z,2026-09-23T01:50:04Z,403,bot_blocked,2026-09-22T23:23:23Z,0,,,0,2026-09-22T22:48:11Z
261,https://www.cbsnews.com/news/merrick-garland-justice-department-subpoenas-reporters/,https://www.cbsnews.com/news/merrick-garland-justice-department-subpoenas-reporters/,Attorney General Merrick Garland restricts efforts to seize reporters' records,CBS News,,reporting,2021-07-19,2026-09-22T22:48:11Z,2026-09-23T01:50:04Z,200,live,2026-09-22T23:23:23Z,0,,,0,2026-09-22T22:48:11Z
262,https://www.axios.com/doj-leaks-journalist-records-6bfa8da3-d20a-4b29-b50b-c6d6780556f0,https://www.axios.com/doj-leaks-journalist-records-6bfa8da3-d20a-4b29-b50b-c6d6780556f0,Justice Department to stop seizing reporter records,Axios,,reporting,2021-06-05,2026-09-22T22:48:12Z,2026-09-23T01:50:04Z,403,bot_blocked,2026-09-22T23:23:23Z,0,,,0,2026-09-22T22:48:12Z
263,https://kansasreflector.com/2023/08/11/police-stage-chilling-raid-on-marion-county-newspaper-seizing-computers-records-and-cellphones/,https://kansasreflector.com/2023/08/11/police-stage-chilling-raid-on-marion-county-newspaper-seizing-computers-records-and-cellphones/,"Police stage raid on Marion County newspaper, seizing computers, records and cellphones",Kansas Reflector,,reporting,2023-08-11,2026-09-22T22:48:12Z,2026-09-23T01:50:04Z,200,live,2026-09-22T23:23:23Z,0,,,0,2026-09-22T22:48:12Z
264,https://www.cnn.com/2023/10/01/us/marion-county-record-raid-police-chief-suspended/index.html,https://www.cnn.com/2023/10/01/us/marion-county-record-raid-police-chief-suspended/index.html,Police chief suspended after Kansas newspaper office raid,CNN,,reporting,2023-10-01,2026-09-22T22:48:13Z,2026-09-23T01:50:04Z,200,paywalled,2026-09-22T23:23:23Z,0,,,0,2026-09-22T22:48:13Z
265,https://www.wibw.com/2024/08/05/findings-released-2023-police-raid-marion-county-record-newspaper/,https://www.wibw.com/2024/08/05/findings-released-2023-police-raid-marion-county-record-newspaper/,Findings released Monday on 2023 police raid of Marion County Record newspaper,WIBW,,reporting,2024-08-05,2026-09-22T22:48:14Z,2026-09-23T01:50:04Z,200,live,2026-09-22T23:23:23Z,0,,,0,2026-09-22T22:48:14Z
266,https://www.eff.org/deeplinks/2023/08/federal-judge-upholds-arizonans-right-record-police,https://www.eff.org/deeplinks/2023/08/federal-judge-upholds-arizonans-right-record-police,Federal Judge Upholds Arizonans' Right to Record the Police,Electronic Frontier Foundation,,reference,2023-08-01,2026-09-22T22:48:14Z,2026-09-23T01:50:04Z,200,live,2026-09-22T23:23:23Z,0,,,0,2026-09-22T22:48:14Z
267,https://reason.com/2023/07/24/federal-judge-strikes-down-arizona-law-limiting-ability-to-record-police/,https://reason.com/2023/07/24/federal-judge-strikes-down-arizona-law-limiting-ability-to-record-police/,Federal Judge Strikes Down Arizona Law Limiting Ability to Record Police,Reason,,reporting,2023-07-24,2026-09-22T22:48:15Z,2026-09-23T01:50:04Z,200,live,2026-09-22T23:23:23Z,0,,,0,2026-09-22T22:48:15Z
268,https://pressfreedomtracker.us/all-incidents/brendan-carr-targets-news-outlets-as-chair-of-the-fcc/,https://pressfreedomtracker.us/all-incidents/brendan-carr-targets-news-outlets-as-chair-of-the-fcc/,Brendan Carr targets news outlets as chair of the FCC,U.S. Press Freedom Tracker,,reference,2025-05-01,2026-09-22T22:48:15Z,2026-09-23T01:50:04Z,200,live,2026-09-22T23:23:23Z,0,,,0,2026-09-22T22:48:15Z
269,https://www.npr.org/2025/07/18/nx-s1-5469912/npr-congress-rescission-funding-trump,https://www.npr.org/2025/07/18/nx-s1-5469912/npr-congress-rescission-funding-trump,Congress rolls back $9 billion in public media funding and foreign aid,NPR,,reporting,2025-07-18,2026-09-22T22:48:16Z,2026-09-23T01:50:04Z,200,live,2026-09-22T23:23:23Z,0,,,0,2026-09-22T22:48:16Z
270,https://www.npr.org/2025/07/17/nx-s1-5471583/trump-wall-street-journal-epstein-files-bondi,https://www.npr.org/2025/07/17/nx-s1-5471583/trump-wall-street-journal-epstein-files-bondi,Trump files defamation suit over 'Wall Street Journal' story on his Epstein ties,NPR,,reporting,2025-07-17,2026-09-22T22:48:16Z,2026-09-23T01:50:04Z,200,live,2026-09-22T23:23:23Z,0,,,0,2026-09-22T22:48:16Z
271,https://au.variety.com/2025/biz/news/wall-street-journal-dismiss-trump-defamation-lawsuit-epstein-letter-28054,https://au.variety.com/2025/biz/news/wall-street-journal-dismiss-trump-defamation-lawsuit-epstein-letter-28054/,Wall Street Journal Seeks to Dismiss Trump's Defamation Lawsuit Over Epstein Letter Story,Variety,,reporting,2025-09-23,2026-09-22T22:48:17Z,2026-09-23T01:50:04Z,200,live,2026-09-22T23:23:23Z,0,,,0,2026-09-22T22:48:17Z
272,https://iowacapitaldispatch.com/2025/06/30/trump-moves-his-lawsuit-against-register-and-its-pollster-from-federal-court-to-state-court/,https://iowacapitaldispatch.com/2025/06/30/trump-moves-his-lawsuit-against-register-and-its-pollster-from-federal-court-to-state-court/,Trump moves his lawsuit against Register and its pollster from federal court to state court,Iowa Capital Dispatch,,reporting,2025-06-30,2026-09-22T22:48:18Z,2026-09-23T01:50:04Z,200,live,2026-09-22T23:23:23Z,0,,,0,2026-09-22T22:48:18Z
273,https://iowacapitaldispatch.com/2026/07/10/judge-in-trump-election-poll-lawsuit-cites-potential-chilling-effect-on-free-speech/,https://iowacapitaldispatch.com/2026/07/10/judge-in-trump-election-poll-lawsuit-cites-potential-chilling-effect-on-free-speech/,Judge in Trump election-poll lawsuit cites potential 'chilling effect' on free speech,Iowa Capital Dispatch,,reporting,2026-07-10,2026-09-22T22:48:18Z,2026-09-23T01:50:04Z,200,live,2026-09-22T23:23:23Z,0,,,0,2026-09-22T22:48:18Z
274,https://euronews.com/2025/09/16/trump-files-15-billion-defamation-lawsuit-against-new-york-times,https://www.euronews.com:443/2025/09/16/trump-files-15-billion-defamation-lawsuit-against-new-york-times,Trump files $15 billion defamation lawsuit against the New York Times,Euronews,,reporting,2025-09-16,2026-09-22T22:48:19Z,2026-09-23T01:50:04Z,200,redirected,2026-09-22T23:23:23Z,0,,,0,2026-09-22T22:48:19Z
275,https://clearinghouse.net/case/46972/,https://clearinghouse.net/case/46972/,"Trump v. New York Times Company, 8:25-cv-02487 (M.D. Fla.)",Civil Rights Litigation Clearinghouse,,court_record,2026-05-01,2026-09-22T22:48:20Z,2026-09-23T01:50:04Z,200,live,2026-09-22T23:23:23Z,0,,,0,2026-09-22T22:48:20Z
276,https://www.cbsnews.com/news/reporter-los-angeles-protests-rubber-bullet-lauren-tomasi-9news-australia/,https://www.cbsnews.com/news/reporter-los-angeles-protests-rubber-bullet-lauren-tomasi-9news-australia/,Australian reporter covering Los Angeles immigration protests hit by rubber bullet on live TV,CBS News,,reporting,2025-06-09,2026-09-22T22:48:20Z,2026-09-23T01:50:04Z,200,live,2026-09-22T23:23:23Z,0,,,0,2026-09-22T22:48:20Z
277,https://www.npr.org/2025/04/22/nx-s1-5372733/60-minutes-bill-owens-cbs-trump-paramount,https://www.npr.org/2025/04/22/nx-s1-5372733/60-minutes-bill-owens-cbs-trump-paramount,"'60 Minutes' chief resigns, saying show's independence was compromised",NPR,,reporting,2025-04-22,2026-09-22T22:48:21Z,2026-09-23T01:50:04Z,200,live,2026-09-22T23:23:23Z,0,,,0,2026-09-22T22:48:21Z
278,https://www.foxnews.com/media/associated-press-reuters-rip-trump-white-house-cutting-wire-service-slot-press-pool,https://www.foxnews.com/media/associated-press-reuters-rip-trump-white-house-cutting-wire-service-slot-press-pool,"Associated Press, Reuters rip Trump White House for cutting wire service slot in press pool",Fox News,,reporting,2025-04-16,2026-09-22T22:48:21Z,2026-09-23T01:50:04Z,200,live,2026-09-22T23:23:23Z,0,,,0,2026-09-22T22:48:21Z
279,https://www.mediaite.com/media/news/border-czar-tom-homan-tells-fox-hes-going-to-deal-with-alleged-leaks-of-media-ride-alongs-with-ice-raids-after-operation-goes-bust/,https://www.mediaite.com/media/news/border-czar-tom-homan-tells-fox-hes-going-to-deal-with-alleged-leaks-of-media-ride-alongs-with-ice-raids-after-operation-goes-bust/,Border Czar Tom Homan: ICE Media 'Ride Alongs' May End Due To Safety,Mediaite,,reporting,2025-02-06,2026-09-22T22:48:22Z,2026-09-23T01:50:04Z,200,live,2026-09-22T23:23:23Z,0,,,0,2026-09-22T22:48:22Z
280,https://www.cbsnews.com/news/fcc-approves-paramount-skydance-merger/,https://www.cbsnews.com/news/fcc-approves-paramount-skydance-merger/,FCC approves Paramount-Skydance merger,CBS News,,reporting,2025-07-24,2026-09-22T22:48:23Z,2026-09-23T01:50:04Z,200,live,2026-09-22T23:23:23Z,0,,,0,2026-09-22T22:48:23Z
281,https://pressfreedomtracker.us/all-incidents/white-house-restricts-reporter-access-to-press-secretary-staffs-offices/,https://pressfreedomtracker.us/all-incidents/white-house-restricts-reporter-access-to-press-secretary-staffs-offices/,"White House restricts reporter access to press secretary, staff's offices",U.S. Press Freedom Tracker,,reference,2025-10-31,2026-09-22T22:48:23Z,2026-09-23T01:50:04Z,200,live,2026-09-22T23:23:23Z,0,,,0,2026-09-22T22:48:23Z
282,https://www.insideradio.com/free/court-gives-fcc-30-days-to-answer-challenge-over-news-distortion-policy/article_c364fc7c-b5bc-4465-a4b8-51b8b4ed1ba9.html,https://www.insideradio.com/free/court-gives-fcc-30-days-to-answer-challenge-over-news-distortion-policy/article_c364fc7c-b5bc-4465-a4b8-51b8b4ed1ba9.html,Court Gives FCC 30 Days To Answer Challenge Over News Distortion Policy,Inside Radio,,reporting,2026-04-28,2026-09-22T22:48:24Z,2026-09-23T01:50:04Z,200,live,2026-09-22T23:23:23Z,0,,,0,2026-09-22T22:48:24Z
283,https://pressfreedomtracker.us/all-incidents/freelance-photojournalist-permanently-blinded-others-assaulted-during-minneapolis-protests/,https://pressfreedomtracker.us/all-incidents/freelance-photojournalist-permanently-blinded-others-assaulted-during-minneapolis-protests/,"Freelance photojournalist permanently blinded, others assaulted during Minneapolis protests",U.S. Press Freedom Tracker,,reference,2020-05-29,2026-09-22T22:48:24Z,2026-09-23T01:50:04Z,200,live,2026-09-22T23:23:23Z,0,,,0,2026-09-22T22:48:24Z
284,https://www.minnesotareformer.com/2022/05/26/minneapolis-settles-lawsuit-with-linda-tirado-journalist-blinded-in-one-eye-during-may-2020-unrest/,https://minnesotareformer.com/2022/05/26/minneapolis-settles-lawsuit-with-linda-tirado-journalist-blinded-in-one-eye-during-may-2020-unrest/,"Minneapolis settles lawsuit with Linda Tirado, journalist blinded in one eye during May 2020 unrest",Minnesota Reformer,,reporting,2022-05-26,2026-09-22T22:48:25Z,2026-09-23T01:50:04Z,200,redirected,2026-09-22T23:23:23Z,0,,,0,2026-09-22T22:48:25Z
285,https://pressfreedomtracker.us/all-incidents/project-veritas-founder-detained-phones-seized-amid-fbi-raid-of-his-home/,https://pressfreedomtracker.us/all-incidents/project-veritas-founder-detained-phones-seized-amid-fbi-raid-of-his-home/,"Project Veritas founder detained, phones seized amid FBI raid of his home",U.S. Press Freedom Tracker,,reference,2021-11-06,2026-09-22T22:48:25Z,2026-09-23T01:50:04Z,200,live,2026-09-22T23:23:23Z,0,,,0,2026-09-22T22:48:25Z
286,https://pressfreedomtracker.us/all-incidents/editor-questioned-by-officials-at-virginia-airport-phone-seized-and-searched/,https://pressfreedomtracker.us/all-incidents/editor-questioned-by-officials-at-virginia-airport-phone-seized-and-searched/,Editor questioned by officials at Virginia airport; phone seized and searched,U.S. Press Freedom Tracker,,reference,2026-07-10,2026-09-22T22:48:26Z,2026-09-23T01:50:04Z,200,live,2026-09-22T23:23:23Z,0,,,0,2026-09-22T22:48:26Z
287,https://rsf.org/en/orb%C3%A1n-s-orwellian-law-paves-way-information-police-state-hungary,https://rsf.org/en/orb%C3%A1n-s-orwellian-law-paves-way-information-police-state-hungary,Orban's law paves way for 'information police state' in Hungary,Reporters Without Borders,,reference,2020-04-01,2026-09-22T22:48:26Z,2026-09-23T01:50:04Z,200,live,2026-09-22T23:23:23Z,0,,,0,2026-09-22T22:48:26Z
288,https://ipi.media/alerts/press-freedom-threatened-as-hungary-criminalizes-coronavirus-fake-news-and-hands-orban-sweeping-powers/,https://ipi.media/alerts/press-freedom-threatened-as-hungary-criminalizes-coronavirus-fake-news-and-hands-orban-sweeping-powers/,Press freedom threatened as Hungary criminalizes coronavirus 'fake news' and hands Orban sweeping powers,International Press Institute,,reference,2020-03-31,2026-09-22T22:48:27Z,2026-09-23T01:50:04Z,403,bot_blocked,2026-09-22T23:23:23Z,0,,,0,2026-09-22T22:48:27Z
289,https://www.aljazeera.com/news/2020/5/26/hungary-govt-says-pms-power-to-rule-by-decree-to-end-on-june-20,https://www.aljazeera.com/news/2020/5/26/hungary-govt-says-pms-power-to-rule-by-decree-to-end-on-june-20,Hungary govt says PM's power to rule by decree to end on June 20,Al Jazeera,,reporting,2020-05-26,2026-09-22T22:48:28Z,2026-09-23T01:50:04Z,200,live,2026-09-22T23:23:23Z,0,,,0,2026-09-22T22:48:28Z
290,https://cpj.org/2021/03/myanmar-military-raids-newsrooms-revokes-5-media-outlets-licenses/,https://cpj.org/2021/03/myanmar-military-raids-newsrooms-revokes-5-media-outlets-licenses/,"Myanmar military raids newsrooms, revokes 5 media outlets' licenses",Committee to Protect Journalists,,reference,2021-03-09,2026-09-22T22:48:28Z,2026-09-23T01:50:04Z,200,live,2026-09-22T23:23:23Z,0,,,0,2026-09-22T22:48:28Z
291,https://cpj.org/reports/2021/07/bitter-reversal-myanmar-journalists-jailed-imprisoned-military-crackdown/,https://cpj.org/reports/2021/07/bitter-reversal-myanmar-journalists-jailed-imprisoned-military-crackdown/,Bitter reversal: Myanmar military coup wipes out press freedom gains,Committee to Protect Journalists,,reference,2021-07-01,2026-09-22T22:48:29Z,2026-09-23T01:50:04Z,200,live,2026-09-22T23:23:23Z,0,,,0,2026-09-22T22:48:29Z
292,https://rsf.org/en/belarus-tries-silence-most-popular-independent-news-site,https://rsf.org/en/belarus-tries-silence-most-popular-independent-news-site,Belarus tries to silence the most popular independent news site,Reporters Without Borders,,reference,2021-05-19,2026-09-22T22:48:29Z,2026-09-23T01:50:04Z,200,live,2026-09-22T23:23:23Z,0,,,0,2026-09-22T22:48:29Z
293,https://globalvoices.org/2021/11/05/belarus-authorities-block-access-to-more-independent-media-added-to-extremist-list/,https://globalvoices.org/2021/11/05/belarus-authorities-block-access-to-more-independent-media-added-to-extremist-list/,Belarus authorities block access to more independent media added to extremist list,Global Voices,,reporting,2021-11-05,2026-09-22T22:48:30Z,2026-09-23T01:50:04Z,200,live,2026-09-22T23:23:23Z,0,,,0,2026-09-22T22:48:30Z
294,https://www.aljazeera.com/news/2022/3/4/russia-prison-media-law-fake-reports-ukraine-war,https://www.aljazeera.com/news/2022/3/4/russia-prison-media-law-fake-reports-ukraine-war,Russia's parliament approves jail for 'fake' war reports,Al Jazeera,,reporting,2022-03-04,2026-09-22T22:48:30Z,2026-09-23T01:50:04Z,200,live,2026-09-22T23:23:23Z,0,,,0,2026-09-22T22:48:30Z
295,https://www.pravda.com.ua/eng/news/2022/03/4/7328221/,https://www.pravda.com.ua/eng/news/2022/03/4/7328221/,Complete censorship in Russia: Novaya Gazeta removes its materials on war in Ukraine,Ukrainska Pravda,,reporting,2022-03-04,2026-09-22T22:48:31Z,2026-09-23T01:50:04Z,403,bot_blocked,2026-09-22T23:23:23Z,0,,,0,2026-09-22T22:48:31Z
296,https://www.hrw.org/news/2023/02/14/tax-authorities-raid-bbc-offices-india,https://www.hrw.org/news/2023/02/14/tax-authorities-raid-bbc-offices-india,Tax Authorities Raid BBC Offices in India,Human Rights Watch,,reference,2023-02-14,2026-09-22T22:48:32Z,2026-09-23T01:50:04Z,200,live,2026-09-22T23:23:23Z,0,,,0,2026-09-22T22:48:32Z
297,https://www.techpolicy.press/sanity-prevails-as-bombay-high-court-strikes-down-india-governments-fact-check-unit/,https://www.techpolicy.press/sanity-prevails-as-bombay-high-court-strikes-down-india-governments-fact-check-unit/,Sanity Prevails as Bombay High Court Strikes Down India Government's Fact Check Unit,Tech Policy Press,,reporting,2024-09-26,2026-09-22T22:48:32Z,2026-09-23T01:50:04Z,200,live,2026-09-22T23:23:23Z,0,,,0,2026-09-22T22:48:32Z
298,https://internetfreedom.in/it-amendment-rules-2023-struck-down/,https://internetfreedom.in/it-amendment-rules-2023-struck-down/,"IT (Amendment) Rules, 2023 struck down by the Bombay High Court",Internet Freedom Foundation,,reference,2024-09-20,2026-09-22T22:48:33Z,2026-09-23T01:50:04Z,200,live,2026-09-22T23:23:23Z,0,,,0,2026-09-22T22:48:33Z
299,https://www.npr.org/2023/06/14/1182205789/guatemala-convicts-journalist-jose-ruben-zamora,https://www.npr.org/2023/06/14/1182205789/guatemala-convicts-journalist-jose-ruben-zamora,Guatemala convicts journalist Jose Ruben Zamora,NPR,,reporting,2023-06-14,2026-09-22T22:48:33Z,2026-09-23T01:50:04Z,200,live,2026-09-22T23:23:23Z,0,,,0,2026-09-22T22:48:33Z
300,https://www.aljazeera.com/news/2023/6/14/guatemalan-court-convicts-prominent-journalist-jose-ruben-zamora,https://www.aljazeera.com/news/2023/6/14/guatemalan-court-convicts-prominent-journalist-jose-ruben-zamora,Guatemalan court convicts prominent journalist Jose Ruben Zamora,Al Jazeera,,reporting,2023-06-14,2026-09-22T22:48:34Z,2026-09-23T01:50:04Z,200,live,2026-09-22T23:23:23Z,0,,,0,2026-09-22T22:48:34Z
301,https://www.aljazeera.com/news/2023/2/16/nicaragua-strips-94-political-opponents-of-citizenship,https://www.aljazeera.com/news/2023/2/16/nicaragua-strips-94-political-opponents-of-citizenship,Nicaragua strips 94 political opponents of citizenship,Al Jazeera,,reporting,2023-02-16,2026-09-22T22:48:34Z,2026-09-23T01:50:04Z,200,live,2026-09-22T23:23:23Z,0,,,0,2026-09-22T22:48:34Z
302,https://crd.org/2023/02/17/political-opposition-stripped-of-citizenship/,https://crd.org/2023/02/17/political-opposition-stripped-of-citizenship/,Nicaragua: Political opposition stripped of citizenship,Civil Rights Defenders,,reference,2023-02-17,2026-09-22T22:48:35Z,2026-09-23T01:50:04Z,200,live,2026-09-22T23:23:23Z,0,,,0,2026-09-22T22:48:35Z
303,https://www.euronews.com/2024/07/04/slovakian-government-is-quashing-public-media-independence-opposition-warns,https://www.euronews.com/my-europe/2024/07/04/slovakian-government-is-quashing-public-media-independence-opposition-warns,"Slovakian government is quashing public media independence, opposition warns",Euronews,,reporting,2024-07-04,2026-09-22T22:48:36Z,2026-09-23T01:50:04Z,200,redirected,2026-09-22T23:23:23Z,0,,,0,2026-09-22T22:48:36Z
